year,mu
2006,2.6808195
2006,2.5714571
2006,.93220329
2006,1.8236483
2006,2.2611868
2006,6.4940186
2006,1.5677068
2006,.4704749
2006,.6065402
2006,1.819309
2006,3.6192427
2006,2.0656092
2006,.56498569
2006,1.0925577
2006,.93859857
2006,.67730296
2006,1.198012
2006,1.5677068
2006,.71500552
2006,.60748261
2006,1.0592098
2006,.51598632
2006,.68652052
2006,1.388743
2006,.89339131
2006,.70989752
2006,1.8103955
2006,.73215961
2006,1.1638803
2006,3.2334356
2006,1.6034582
2006,.9024443
2006,2.7866914
2006,1.1235943
2006,.80696714
2006,2.0299091
2006,1.921271
2006,6.2319508
2006,.54460305
2006,1.1025001
2006,.67421603
2006,1.3313828
2006,1.1638781
2006,.73835188
2006,.77402306
2006,2.483165
2006,.44553185
2006,1.1269145
2006,.61095232
2006,2.8389239
2006,.99670517
2006,2.4623303
2006,.74708307
2006,.8467434
2006,.71540046
2006,.76231152
2006,.94495201
2006,.63874173
2006,4.852828
2006,.77127236
2006,1.0549567
2006,.78732556
2006,1.1917821
2006,1.1638803
2006,.9386003
2006,1.1638793
2006,2.2587383
2006,1.4059724
2006,4.0353012
2006,4.2879515
2006,1.6517121
2006,.91148812
2006,.62188572
2006,.77701247
2006,.72689927
2006,.87823051
2006,1.5281012
2006,.90718681
2006,1.46017
2006,1.3483182
2006,.71830314
2006,1.3573558
2006,.66035384
2006,4.9332042
2006,8.8084383
2006,2.0800774
2006,9.971364
2006,3.0218744
2006,4.7595787
2006,1.8568449
2006,2.743891
2006,1.8603421
2006,.6174376
2006,1.7363313
2006,1.3873664
2006,.47435123
2006,.45091951
2006,.64162093
2006,.7072081
2006,1.1179103
2006,.65179461
2006,1.4059738
2006,1.8887968
2006,2.4501777
2006,2.1194754
2006,.99231678
2006,.7837671
2006,1.3483208
2006,.5021925
2006,.55278379
2006,2.4831696
2006,.69003415
2006,1.3067302
2006,.51515633
2006,.74909145
2006,3.0312524
2006,1.6034551
2006,1.1384696
2006,3.6787345
2006,4.3604517
2006,1.76335
2006,.75335556
2006,1.160874
2006,1.44426
2006,1.7909939
2006,2.1194735
2006,.56940657
2006,.64972174
2006,.79590243
2006,.79266566
2006,.88270521
2006,2.831048
2006,1.4059751
2006,.79590845
2006,.79266566
2006,7.3206577
2006,.63319826
2006,2.3432126
2006,4.0468783
2006,.82256848
2006,.93859762
2006,1.2820951
2006,1.6823195
2006,.58179784
2006,.6744585
2006,2.3063455
2006,2.6209071
2006,1.9256477
2006,.64071602
2006,.62445658
2006,.68849403
2006,.87663811
2006,.79581213
2006,.93859673
2006,.87282413
2006,7.3206439
2006,1.1406387
2006,1.2870922
2006,1.0418847
2006,.85324287
2006,9.9713259
2006,.95282125
2006,.58013183
2006,.48991635
2006,1.0601082
2006,.45325372
2006,.56735873
2006,3.0218773
2006,.50023413
2006,.6991055
2006,1.1925882
2006,.86908227
2006,.85758859
2006,.53942633
2006,.65077597
2006,1.7223525
2006,1.8889661
2006,8.1066532
2006,4.0353012
2006,2.0345449
2006,2.0800793
2006,1.0347867
2006,.65487194
2006,.4843874
2006,.96658075
2006,2.9220493
2006,.57396609
2006,.61252165
2006,5.4428196
2006,.53304321
2006,2.2587361
2006,1.3770175
2006,.53413928
2006,.44624498
2006,5.5195708
2006,1.3483222
2006,.73079729
2006,6.8031421
2006,1.068863
2006,.78550237
2006,.91717863
2006,1.8076284
2006,1.4352677
2006,2.3017333
2006,.55732238
2006,1.4091108
2006,.46525407
2006,1.1638803
2006,.71542913
2006,3.7528408
2006,.58955705
2006,.8558622
2006,1.4964257
2006,.55283445
2006,1.4469345
2006,1.9285001
2006,2.6113291
2006,1.7973558
2006,.69169712
2006,.79771328
2006,.81275511
2006,.87317801
2006,.73754394
2006,1.5138631
2006,.5078249
2006,.93859857
2006,1.2925167
2006,1.9212747
2006,6.6636848
2006,.7528097
2006,.46632776
2006,.99203765
2006,.80084532
2006,.60524178
2006,2.7071509
2006,.59594309
2006,2.8963361
2006,1.1638803
2006,.62815803
2006,.47237125
2006,.91391486
2006,2.0025287
2006,1.1638803
2006,.87290901
2006,.6413126
2006,.45826513
2006,.57259166
2006,.60024089
2006,1.495651
2006,.56617719
2006,3.3717268
2006,.93859947
2006,1.0168675
2006,.79266411
2006,.79590845
2006,1.6426936
2006,.75602436
2006,.63553709
2006,.81823403
2006,.67208534
2006,.87786126
2006,3.5606892
2006,1.6880907
2006,.57596695
2006,.96243972
2006,.91064447
2006,1.3417981
2006,.46544048
2006,1.564836
2006,.57204479
2006,4.2030783
2006,1.3060973
2006,1.026083
2006,1.7833787
2006,2.113656
2006,1.1638803
2006,1.1638803
2006,1.1638803
2006,.79590774
2006,4.0673537
2006,.91694599
2006,2.0239072
2006,.5901432
2006,1.0085579
2006,.7285524
2006,.93859762
2006,.80796355
2006,.93859857
2006,.47435123
2006,.81134558
2006,1.4059751
2006,.4743517
2006,1.3067315
2006,1.2525734
2006,.97349119
2006,.78141767
2006,.8356424
2006,7.3206577
2006,.59595615
2006,.86709869
2006,.58482069
2006,.7193836
2006,1.1945142
2006,1.6374632
2006,.62750119
2006,2.0194247
2006,.78333145
2006,1.3483222
2006,3.2232175
2006,.61153871
2006,4.0353012
2006,.75709939
2006,1.6728084
2006,1.174334
2006,2.0800793
2006,.66043568
2006,1.1638803
2006,.62940836
2006,4.0352974
2006,1.0362819
2006,.46687329
2006,1.4281431
2006,.93987495
2006,.80358803
2006,.75599331
2006,.4615221
2006,1.016004
2006,4.0352974
2006,.63289762
2006,.6138854
2006,.86709869
2006,.70082575
2006,1.4337548
2006,2.20262
2006,1.3968163
2006,.51608622
2006,.8369903
2006,.44482878
2006,.93859673
2006,.57505423
2006,.61421859
2006,.86361933
2006,.5324086
2006,.62085813
2006,.42366028
2006,3.0218804
2006,.43285424
2006,2.7350838
2006,1.4382329
2006,.93859857
2006,1.4059724
2006,.59659755
2006,1.0130143
2006,1.6649302
2006,.51980072
2006,.85287029
2006,1.7898431
2006,3.0316598
2006,2.258734
2006,.6927712
2006,.50829875
2006,1.924526
2006,.68428111
2006,4.6513939
2006,.8144092
2006,1.1638793
2006,1.088758
2006,1.3032231
2006,1.0597534
2006,1.5249044
2006,1.2989398
2006,1.1922505
2006,.89193475
2006,1.519436
2006,.60972357
2006,.71578807
2006,1.1638793
2006,1.3805363
2006,2.3633976
2006,.45433524
2006,2.0367019
2006,1.2208905
2006,.46374488
2006,.60454148
2006,8.0284538
2006,.80557615
2006,.48363176
2006,.672454
2006,.82947391
2006,.98837554
2006,.9386003
2006,1.5724415
2006,.50400949
2006,1.1173741
2006,2.2446194
2006,3.792377
2006,.45518351
2006,1.1856989
2006,.4743517
2006,.56762666
2006,.72344893
2006,.54992968
2006,.59050518
2006,.68954933
2006,4.6479802
2006,3.0218804
2006,.73003936
2006,1.9343666
2006,1.1638815
2006,.4947331
2006,.71842098
2006,.50476229
2006,.6118257
2006,2.3153567
2006,4.0353012
2006,1.7876477
2006,.95788598
2006,.4947581
2006,1.6210972
2006,.84930468
2006,.61634922
2006,4.4890699
2006,.59293282
2006,.87761259
2006,.84842068
2006,.96697909
2006,.81087679
2006,1.0618465
2006,.7902292
2006,5.2426467
2006,3.3662035
2006,.64602393
2006,.42370754
2006,1.6034597
2006,.57711941
2006,1.1638793
2006,1.4059738
2006,.76813215
2006,1.2233883
2006,.97626358
2006,1.3148644
2006,4.3345714
2006,1.2297459
2006,.95412427
2006,5.6271892
2006,1.0150877
2006,4.9996305
2006,.42202508
2006,.4743517
2006,1.1638793
2006,1.0900828
2006,.61744165
2006,2.02054
2006,1.0706341
2006,.69897282
2006,1.1638803
2006,2.3851254
2006,1.0572196
2006,6.9591823
2006,4.0353012
2006,.47435123
2006,1.0478705
2006,.77201855
2006,.6493904
2006,.59110749
2006,.68818027
2006,.47052878
2006,.55678046
2006,.4653455
2006,2.2587361
2006,.53591388
2006,.71838748
2006,.63998312
2006,3.1383588
2006,.84666669
2006,.5447678
2006,.77741194
2006,.96017522
2006,10.51892
2006,1.4249896
2006,.44113106
2006,1.1638793
2006,2.5987408
2006,.90235561
2006,2.0616789
2006,1.4276639
2006,2.0653
2006,.51427424
2006,.53769183
2006,.68428439
2006,1.3029423
2006,1.4686162
2006,.45042828
2006,.80846077
2006,1.6034551
2006,6.5117798
2006,.57075381
2006,.70579582
2006,1.1395308
2006,7.8284941
2006,1.9875875
2006,.84769356
2006,1.3768849
2006,1.2774571
2006,.90316749
2006,1.5393932
2006,1.3067328
2006,.58256739
2006,.63843536
2006,2.1352129
2006,.67219299
2006,7.3206439
2006,.68415838
2006,.84525889
2006,1.3452832
2006,1.6254147
2006,.59090406
2006,1.7515742
2006,3.0547616
2006,1.6500669
2006,1.0903572
2006,.54958051
2006,2.5970414
2006,.79266495
2006,3.3060448
2006,.58984333
2006,1.1638803
2006,2.0345471
2006,.57059491
2006,.51881415
2006,.68150997
2006,.46414617
2006,.76561487
2006,.53777701
2006,2.6919537
2006,.93326986
2006,2.1133437
2006,1.8887968
2006,1.5677068
2006,1.1638781
2006,.69993275
2006,2.1691458
2006,.9741264
2006,1.5677068
2006,1.3061011
2006,2.8407652
2006,.73564517
2006,.86599463
2006,.80049413
2006,.78538626
2006,4.0352974
2006,.9386003
2006,1.5860957
2006,.99334604
2006,.57313085
2006,1.3197803
2006,.66456455
2006,3.237941
2006,1.4059751
2006,.60607415
2006,.48860475
2006,1.1638803
2006,.7422207
2006,.46755591
2006,1.059128
2006,.97354597
2006,1.063107
2006,.59984034
2006,.45631182
2006,.52207804
2006,.47456208
2006,3.450263
2006,1.1638803
2006,1.3415064
2006,2.4831696
2006,1.0591179
2006,.45964211
2006,.93859947
2006,.71694058
2006,.54685086
2006,.76142287
2006,.50221115
2006,.76048017
2006,.70180756
2006,.90946066
2006,.47842601
2006,.95674753
2006,.73505467
2006,1.4314253
2006,1.0893168
2006,.77033955
2006,2.806355
2006,.61327565
2006,6.8185358
2006,1.6290275
2006,1.3060986
2006,3.0218832
2006,.90604371
2006,1.1638781
2006,1.0536003
2006,1.3385249
2006,5.191916
2006,9.9713545
2006,1.2226826
2006,.57812864
2006,5.3241806
2006,.59084767
2006,2.0800793
2006,2.8815987
2006,.87817109
2006,4.0777669
2006,1.3588519
2006,.5707919
2006,.88497847
2006,4.0352936
2006,1.0040406
2006,.46073446
2006,1.8286746
2006,1.3325731
2006,.82343572
2006,1.0059941
2006,2.0800755
2006,.49702671
2006,.77016026
2006,.9486025
2006,1.1638793
2006,1.4368072
2006,.70535105
2006,.93608576
2006,1.7053868
2006,5.2700114
2006,2.0800793
2006,1.7894012
2006,.47735724
2006,.46593878
2006,.80235821
2006,1.6649302
2006,.48149964
2006,.49137861
2006,.61348861
2006,1.178792
2006,.72846764
2006,2.5658939
2006,1.8457557
2006,.83791512
2006,1.6702292
2006,.47754532
2006,.57887787
2006,1.1638793
2006,1.6606216
2006,2.7120631
2006,.43893501
2006,.54629213
2006,.43409482
2006,.64654595
2006,2.2720597
2006,5.5185337
2006,1.3067315
2006,.81343746
2006,.47370568
2006,4.0353012
2006,.48881215
2006,.95175594
2006,.50874978
2006,7.3206577
2006,.63843536
2006,1.2696562
2006,.77284652
2006,.89092475
2006,.70050436
2006,.74937654
2006,1.921271
2006,3.009964
2006,1.1638793
2006,1.1638803
2006,.75464195
2006,2.6980603
2006,.79266566
2006,1.6649302
2006,.59482563
2006,.77516955
2006,1.3483235
2006,3.2588956
2006,.75167191
2006,.76875573
2006,3.2796319
2006,1.7121938
2006,.71865606
2006,1.290012
2006,.73605925
2006,2.6473291
2006,.89815992
2006,.48152858
2006,.49896821
2006,.50757456
2006,.79266495
2006,.42108837
2006,5.8793025
2006,1.1638803
2006,4.0352936
2006,.51940477
2006,.80009651
2006,.74569511
2006,2.1194735
2006,1.4749297
2006,1.2207311
2006,.55081046
2006,6.1115012
2006,1.0285529
2006,.6327697
2006,1.1638803
2006,4.0353012
2006,.75747126
2006,.63593727
2006,1.7762634
2006,4.0352974
2006,1.1801913
2006,.70436227
2006,.61023313
2006,1.819309
2006,4.0353012
2006,.52063566
2006,1.5677068
2006,1.3368065
2006,4.0352974
2006,.72539097
2006,2.5128622
2006,.71970886
2006,.554245
2006,.71548641
2006,.54189712
2006,2.1751468
2006,.51494312
2006,.71184313
2006,2.1194754
2006,3.4041526
2006,.62625831
2006,.7518304
2006,1.1580235
2006,.42099521
2006,1.1018137
2006,1.8193073
2006,.51056129
2006,1.4962674
2006,.55450511
2006,.73920792
2006,.83240283
2006,.47435123
2006,3.0729446
2006,2.3776331
2006,.47223881
2006,.57868135
2006,.73709959
2006,.89516956
2006,.93311059
2006,.47711787
2006,.91263193
2006,.49589512
2006,.90134764
2006,1.047393
2006,.59758669
2006,1.796737
2006,.70220387
2006,.81690544
2006,.43478382
2006,1.1947159
2006,1.6065471
2006,.45077118
2006,.4295181
2006,.92535293
2006,.60272872
2006,1.569788
2006,1.6867598
2006,.73232311
2006,.74055773
2006,.95116073
2006,.87806052
2006,1.4618545
2006,.79590696
2006,2.7761557
2006,4.0353012
2006,.52187097
2006,1.3714293
2006,3.3175507
2006,.64033478
2006,.60544211
2006,.88559562
2006,.58751625
2006,.75400239
2006,1.3060986
2006,.58499032
2006,.61041242
2006,2.0164089
2006,1.2816293
2006,.518116
2006,.98822188
2006,.84400147
2006,1.1638781
2006,.45670539
2006,.65331745
2006,1.4485692
2006,2.0093331
2006,4.7101836
2006,.69546807
2006,8.2771769
2006,1.3060986
2006,.80925065
2006,.79590845
2006,.73773527
2006,4.1765509
2006,2.2587361
2006,.93859857
2006,.47960782
2006,.75588298
2006,3.0270491
2006,1.3060986
2006,.65601707
2006,.55620944
2006,.93093473
2006,1.1398296
2006,1.1638793
2006,2.595145
2006,1.3483182
2006,.82235509
2006,1.0424472
2006,1.0905527
2006,2.1112688
2006,.62583858
2006,.50960881
2006,.70876098
2006,2.0345471
2006,1.5677084
2006,1.4059738
2006,1.3078136
2006,.46411118
2006,1.1638803
2006,.75167626
2006,1.4367152
2006,1.2124667
2006,1.1693118
2006,.99788266
2006,3.9683473
2006,.59174204
2006,.75577271
2006,.93860304
2006,.51805574
2006,.65853184
2006,.5659278
2006,.61522228
2006,.73277229
2006,1.1980165
2006,1.1702534
2006,.6572119
2006,2.483165
2006,.64493436
2006,1.7071247
2006,.56297255
2006,2.0072188
2006,.6271925
2006,.74625564
2006,.94762415
2006,2.0800774
2006,.89695036
2006,2.6173899
2006,.77945644
2006,.4743517
2006,1.3483247
2006,.89643389
2006,.46668944
2006,.50514555
2006,4.177774
2006,.95980632
2006,.93980235
2006,2.1033766
2006,2.2726512
2006,.98293954
2006,3.1537716
2006,1.0737231
2006,1.5554966
2006,.66340321
2006,.6163016
2006,2.1194775
2006,3.3184967
2006,1.0699379
2006,.60124922
2006,4.5212846
2006,.59655207
2006,8.1810255
2006,.48090765
2006,.51138192
2006,1.0090659
2006,1.4519508
2006,2.2799649
2006,.50293779
2006,.92562568
2006,9.9713736
2006,1.1638815
2006,.60164785
2006,.46911871
2006,.88245857
2006,.6890865
2006,.79590845
2006,2.1579769
2006,.56330281
2006,2.6086283
2006,1.5677068
2006,1.3397088
2006,.44474438
2006,.59709394
2006,1.3625878
2006,1.3501467
2006,1.1638803
2006,.44232532
2006,.64766538
2006,1.134321
2006,2.5059054
2006,1.9212747
2006,2.483165
2006,.91228992
2006,1.0166378
2006,1.5517998
2006,.61962426
2006,.95381856
2006,.61716443
2006,.79266566
2006,1.9333026
2006,1.5724895
2006,1.1594733
2006,.71386969
2006,1.3483247
2006,2.0800793
2006,.70677388
2006,1.1317179
2006,.93859762
2006,3.1779947
2006,2.2315953
2006,.82260615
2006,.57026041
2006,3.4110646
2006,.51648551
2006,1.6649365
2006,1.0573779
2006,.58349705
2006,.46717662
2006,1.1054406
2006,3.0218804
2006,.95783484
2006,2.6880493
2006,.79590845
2006,.75482625
2006,7.0116773
2006,.95418704
2006,.42616457
2006,.65073812
2006,.73736888
2006,.96863389
2006,1.0227448
2006,.81145084
2006,3.0218773
2006,.60533416
2006,1.1638781
2006,.53111345
2006,7.3206506
2006,.89306849
2006,.86888009
2006,.67590404
2006,2.0800793
2006,9.9713449
2006,1.6088392
2006,.93859673
2006,.49331686
2006,.59635013
2006,.62223631
2006,.84865618
2006,1.1638793
2006,.43104789
2006,1.1554862
2006,1.4295278
2006,.75441456
2006,1.455929
2006,1.694221
2006,.43941081
2006,3.0883954
2006,1.3243899
2006,.9502722
2006,.95383042
2006,.91858536
2006,3.5605602
2006,9.9713545
2006,2.1194754
2006,.88033527
2006,.68061757
2006,1.1953769
2006,4.6894631
2006,1.6894644
2006,1.7836628
2006,1.0295038
2006,7.6635156
2006,1.1638803
2006,6.3963933
2006,2.3804171
2006,7.3206439
2006,1.2957194
2006,.93859857
2006,.62391788
2006,1.2743677
2006,2.0681202
2006,.84657061
2006,.67716795
2006,.76095974
2006,.53625697
2006,.48889282
2006,6.5633974
2006,1.2193558
2006,.51722836
2006,1.0084031
2006,1.6034505
2006,1.1638781
2006,.70605439
2006,.59653217
2006,.58464336
2006,.82441247
2006,.76181442
2006,7.6234097
2006,1.8962544
2006,1.7546035
2006,.93859857
2006,1.3569391
2006,4.3864274
2006,4.5042591
2006,.73451787
2006,1.2808266
2006,.58591712
2006,1.4650841
2006,.69276923
2006,.43841833
2006,1.3462086
2006,.77185738
2006,.65702575
2006,.70639718
2006,.88305879
2006,1.0274804
2006,.88597244
2006,.53071952
2006,.79266495
2006,.47924662
2006,.6871683
2006,1.1638803
2006,2.8507144
2006,2.676224
2006,2.1608725
2006,.99931878
2006,5.9474764
2006,3.0378013
2006,.93859857
2006,1.1394101
2006,.92318547
2006,1.4059738
2006,1.6034582
2006,.55907696
2006,4.0207539
2006,.44509146
2006,.82908714
2006,1.5511546
2006,.49309015
2006,1.5214906
2006,.77605343
2006,7.2368875
2006,1.2781372
2006,.61773324
2006,.7844438
2006,.47274351
2006,2.8842463
2006,.64399397
2006,.93747228
2006,.71530151
2006,.77309054
2006,1.819309
2006,.8582505
2006,.57113338
2006,.69583958
2006,.45789775
2006,.87571067
2006,.54350257
2006,.48536682
2006,1.2672416
2006,.63617259
2006,.81869608
2006,.62043726
2006,.67836696
2006,2.9725518
2006,.80360645
2006,1.1359611
2006,.61359155
2006,.9386012
2006,5.3156972
2006,.56825227
2006,1.602538
2006,.62380248
2006,.4743517
2006,.96146357
2006,.55372721
2006,.79266495
2006,1.4833015
2006,1.6819265
2006,.59856033
2006,2.4730098
2006,2.342978
2006,2.0936205
2006,.65641946
2006,1.0580771
2006,.65442121
2006,.48459163
2006,4.9740486
2006,1.4845469
2006,1.1675791
2006,.62523782
2006,.93859947
2006,1.2609067
2006,.60997772
2006,.51864201
2006,.45863983
2006,.53141135
2006,.60725379
2006,.69038498
2006,.98837364
2006,4.8719935
2006,.73425734
2006,4.0353012
2006,.65524548
2006,.88168293
2006,.65907353
2006,.94776064
2006,.74734604
2006,1.7425022
2006,1.7206419
2006,1.102396
2006,1.3421949
2006,.59782094
2006,.56225246
2006,.51806164
2006,1.1898277
2006,.99843478
2006,1.4059738
2006,.57134634
2006,1.7584665
2006,.99186641
2006,8.0986786
2006,.59708309
2006,1.8263199
2006,.93859857
2006,1.0439843
2006,.74349165
2006,.42932522
2006,.42466184
2006,.88204372
2006,3.5995259
2006,1.0626327
2006,1.1319479
2006,.47386789
2006,.56547838
2006,3.6905556
2006,1.6073484
2006,.51429927
2006,.86650926
2006,.929205
2006,.53552312
2006,.87308639
2006,.55106634
2006,1.3060998
2006,.4821696
2006,.43022323
2006,.79500949
2006,.6694926
2006,1.7390457
2006,1.2379816
2006,2.3989861
2006,7.762722
2006,.71352392
2006,.67705822
2006,.70744956
2006,.66852343
2006,1.9144415
2006,.5179885
2006,.47143966
2006,2.9989731
2006,1.151973
2006,1.819309
2006,1.1638793
2006,.64860249
2006,1.3483182
2006,.93860304
2006,.86373216
2006,1.6034551
2006,1.5235597
2006,.45455623
2006,.62860447
2006,4.6171999
2006,.71152008
2006,.54123449
2006,.56683958
2006,.70667684
2006,.59300405
2006,.79592216
2006,.96038955
2006,4.3102794
2006,4.0353012
2006,2.3958948
2006,1.425029
2006,2.6056697
2006,.53897434
2006,1.1638793
2006,1.4220992
2006,1.4094092
2006,.80679935
2006,.70386803
2006,1.2106296
2006,1.3060986
2006,.86576915
2006,.67761821
2006,.87481576
2006,1.5765648
2006,1.3060973
2006,.52556592
2006,.76462102
2006,.63405991
2006,.87805218
2006,.99684966
2006,1.6400858
2006,2.1001496
2006,3.0616009
2006,.52734673
2006,.52115679
2006,.81098121
2006,.7341516
2006,9.4734278
2006,.7406792
2006,1.0336634
2006,1.4014745
2006,1.8765035
2006,4.8625426
2006,.93859857
2006,.52824372
2006,.76654631
2006,.79929638
2006,.8079235
2006,.61011267
2006,.69433081
2006,1.9887857
2006,.70084375
2006,3.7282052
2006,1.0926358
2006,.44980583
2006,.71674782
2006,1.5618645
2006,.62005991
2006,.42450675
2006,.43354294
2006,.48304823
2006,1.1638803
2006,.48255324
2006,.59304821
2006,4.7952709
2006,1.4518275
2006,.49780467
2006,.64151937
2006,.52009225
2006,5.2697401
2006,.60794628
2006,2.4511032
2006,.57386929
2006,.79680771
2006,.7821005
2006,.57321125
2006,.45043901
2006,.53652042
2006,.5621624
2006,.45431399
2006,.79266495
2006,9.818018
2006,5.5562387
2006,1.3483208
2006,.58666635
2006,.73338121
2006,.58499247
2006,1.7997141
2006,1.3967897
2006,1.3242661
2006,1.4059724
2006,1.2858076
2006,3.2785218
2006,.8056637
2006,2.2587383
2006,1.1491781
2006,3.3193893
2006,2.4831696
2006,1.3759857
2006,1.5677068
2006,.52282345
2006,2.3329313
2006,.87330955
2006,10.49094
2006,.90770257
2006,1.1537849
2006,.75027466
2006,2.2695951
2006,4.801156
2006,.96588224
2006,.67582482
2006,.71654207
2006,1.8736423
2006,.53208172
2006,.43692908
2006,.55105108
2006,7.0327721
2006,2.2212231
2006,.54697657
2006,2.1184733
2006,4.0352974
2006,.95063746
2006,2.9061444
2006,.60765648
2006,.77756917
2006,.43848944
2006,7.864172
2006,1.3215877
2006,.77619851
2006,1.5111266
2006,1.1638803
2006,.51499522
2006,.72644258
2006,1.2226932
2006,5.4527273
2006,.4969613
2006,.47998255
2006,.87303555
2006,.60905463
2006,.90090591
2006,1.6649302
2006,.66067946
2006,.82736373
2006,.4536784
2006,.49830672
2006,2.7403789
2006,.55789989
2006,6.930141
2006,.6117003
2006,.93326986
2006,.93859762
2006,.84488815
2006,.52490222
2006,.96989387
2006,.76777542
2006,.99040788
2006,.550551
2006,.62496835
2006,1.6020535
2006,4.5089226
2006,6.846849
2006,.82025057
2006,.93859857
2006,.56726408
2006,1.6281701
2006,2.2075934
2006,3.5496058
2006,2.0627823
2006,2.1194775
2006,1.1934962
2006,.8286382
2006,1.3483222
2006,.66398615
2006,.51924682
2006,.87623608
2006,1.4649011
2006,.67137426
2006,3.2255206
2006,.62279254
2006,1.0638951
2006,1.3771306
2006,6.3267522
2006,3.4903543
2006,1.4059738
2006,.82254964
2006,7.8015518
2006,2.6408131
2006,.45690623
2006,1.0287619
2006,1.4698284
2006,1.8347518
2006,1.4344809
2006,.61067617
2006,4.0353012
2006,.5484637
2006,.78034598
2006,4.3858247
2006,4.0352974
2006,.72447079
2006,1.0250394
2006,1.2784078
2006,.49613354
2006,.88635772
2006,.96583158
2006,1.6034582
2006,.77886128
2006,4.0352974
2006,1.8193108
2006,1.6034536
2006,1.3759202
2006,.71108317
2006,1.2534181
2006,1.1213174
2006,1.1638781
2006,2.3683207
2006,1.4015772
2006,.47022685
2006,.97722775
2006,1.7778767
2006,.6472671
2006,.82281876
2006,.58419973
2006,.61631572
2006,1.0782586
2006,2.3533394
2006,.6729942
2006,.53076506
2006,1.055331
2006,.73027825
2006,.60288793
2006,1.4255714
2006,1.0318866
2006,.69490916
2006,.50722665
2006,1.3060986
2006,.98874885
2006,.42632881
2006,.92333692
2006,1.464563
2006,.59230435
2006,.73043841
2006,.572263
2006,.71743447
2006,1.2111378
2006,.74378598
2006,.71317637
2006,2.6086557
2006,.51923388
2006,6.2808223
2006,.56065148
2006,.58808523
2006,2.2587361
2006,1.9071668
2006,.52017117
2006,.95034736
2006,2.8512418
2006,.70292753
2006,1.5677068
2006,3.8195009
2006,1.248328
2006,4.8505611
2006,1.2146066
2006,.71750212
2006,.62488019
2006,.74900502
2006,1.0756654
2006,.44394517
2006,1.8431629
2006,.49869514
2006,1.1638793
2006,1.0474819
2006,.79590696
2006,.80207741
2006,.93859857
2006,.6216408
2006,2.8344438
2006,1.009088
2006,.89555889
2006,1.0369008
2006,3.8561118
2006,.63322604
2006,.90554273
2006,.84344548
2006,3.5013628
2006,.72095913
2006,.51776534
2006,.90358019
2006,1.6034582
2006,.54804122
2006,2.1255176
2006,.77813512
2006,.49289081
2006,.65471953
2006,.93859857
2006,.49197975
2006,.78962731
2006,6.5623894
2006,.44444418
2006,.54331088
2006,.42802683
2006,.56106657
2006,.44406202
2006,.79266495
2006,2.8296552
2006,.51279086
2006,.72409707
2006,.79590774
2006,.77448601
2006,2.0345449
2006,.42147246
2006,.64689255
2006,.70783967
2006,.79266495
2006,.80298132
2006,.75202185
2006,.89540178
2006,1.1638815
2006,1.519778
2006,.64102036
2006,.48531958
2006,.81205547
2006,6.5157552
2006,.51489896
2006,.72960579
2006,.45747611
2006,.65668368
2006,.74068415
2006,2.6468797
2006,.77846473
2006,.93326902
2006,.74909073
2006,.94447088
2006,1.3349364
2006,1.3060973
2006,3.0344946
2006,.69690347
2006,1.0296276
2006,.44630072
2006,1.2786199
2006,10.599945
2006,.97565025
2006,1.0704942
2006,.432827
2006,1.3060998
2006,.48497954
2006,1.7515624
2006,.83218849
2006,.79461235
2006,.95521772
2006,2.3581495
2006,.88240552
2006,2.8167396
2006,.86727232
2006,1.547539
2006,4.0352974
2006,.77084076
2006,.68669659
2006,1.6083421
2006,3.7295959
2006,1.5325307
2006,.9386012
2006,.48619884
2006,.61340958
2006,.51539761
2006,1.3060986
2006,.54574019
2006,1.5587577
2006,.61932176
2006,2.1194775
2006,1.9850925
2006,.87367022
2006,.47907341
2006,2.0489464
2006,.43367237
2006,.66593617
2006,.4600991
2006,8.1458435
2006,.91965824
2006,.62387925
2006,1.6602798
2006,.7775929
2006,1.9411155
2006,.61661965
2006,.60442388
2006,.55851525
2006,1.3968042
2006,.69544083
2006,.64491218
2006,1.2288033
2006,1.8298224
2006,.77966839
2006,1.6221566
2006,.48883918
2006,.80522054
2006,.46172416
2006,.67513937
2006,.60512751
2006,.66683608
2006,.69570822
2006,.51371443
2006,.600218
2006,.62214309
2006,.72689927
2006,1.4467854
2006,.55852056
2006,1.1309412
2006,3.9877143
2006,1.0849944
2006,.55312186
2006,.63860893
2006,.43325236
2006,.87805128
2006,1.221826
2006,1.3060986
2006,.77938956
2006,5.0769444
2006,.62014508
2006,.88080889
2006,8.1251135
2006,1.0693667
2006,2.4831696
2006,1.1638793
2006,.94359219
2006,.59545112
2006,2.3961647
2006,3.0297408
2006,.44912902
2006,1.8147794
2006,.5758571
2006,.5379945
2006,1.2458541
2006,.53214365
2006,.46498218
2006,1.0146754
2006,.68356949
2006,.52259362
2006,.5559178
2006,.54039073
2006,.79590845
2006,1.4479614
2006,.66159242
2006,.70168447
2006,.72991335
2006,1.1638781
2006,.86358726
2006,.67641157
2006,.61807323
2006,.70197695
2006,.68207175
2006,5.5922279
2006,.45793486
2006,.9179951
2006,1.5167793
2006,2.3344488
2006,1.2991443
2006,.99336779
2006,1.1332688
2006,2.7866914
2006,1.8193108
2006,3.6629636
2006,1.1638781
2006,.65616477
2006,.78550237
2006,4.0353012
2006,.93999416
2006,.84876865
